ID,Low Level Name,Mid Level Name,High Level Name,CIP Number,CIP Group Name
5.02.01,Automotive Engineering,,,47.06.18,Recreation Vehicle (RV) Service Technician.
5.02.01,Automotive Engineering,,,47.06.99,"Vehicle Maintenance and Repair Technologies, Other."
,#N/A,,,47.99,"Mechanic and Repair Technologies/Technicians, Other."
5.14.11,Other Mechanical Engineering,,,47.99.99,"Mechanic and Repair Technologies/Technicians, Other."
,#N/A,,,,PRECISION PRODUCTION.
,#N/A,,,48,"Precision Production Trades, General."
5.18.04,Operational Research,,,48.00.00,"Precision Production Trades, General."
,#N/A,,,48.03,Leatherworking and Upholstery.
2.04.09,Industrial and Product Design,,,48.03.03,Upholstery/Upholsterer.
2.04.09,Industrial and Product Design,,,48.03.04,"Shoe, Boot and Leather Repair."
2.04.09,Industrial and Product Design,,,48.03.99,"Leatherworking and Upholstery, Other."
,#N/A,,,48.05,Precision Metal Working.
5.14.08,Manufacturing,,,48.05.01,Machine Tool Technology/Machinist.
5.14.08,Manufacturing,,,48.05.03,Machine Shop Technology/Assistant.
5.14.08,Manufacturing,,,48.05.06,Sheet Metal Technology/Sheetworking.
5.14.08,Manufacturing,,,48.05.07,Tool and Die Technology/Technician.
5.14.08,Manufacturing,,,48.05.08,Welding Technology/Welder.
5.14.08,Manufacturing,,,48.05.09,Ironworking/Ironworker.
5.14.08,Manufacturing,,,48.05.10,Computer Numerically Controlled (CNC) Machinist Technology/CNC Machinist.
5.14.08,Manufacturing,,,48.05.11,Metal Fabricator.
5.14.08,Manufacturing,,,48.05.99,"Precision Metal Working, Other."
,#N/A,,,48.07,Woodworking.
2.04.09,Industrial and Product Design,,,48.07.01,"Woodworking, General."
2.04.09,Industrial and Product Design,,,48.07.02,Furniture Design and Manufacturing.
2.04.09,Industrial and Product Design,,,48.07.03,Cabinetmaking and Millwork.
2.04.09,Industrial and Product Design,,,48.07.99,"Woodworking, Other."
,#N/A,,,48.08,Boilermaking/Boilermaker.
5.14.08,Manufacturing,,,48.08.01,Boilermaking/Boilermaker.
,#N/A,,,48.99,"Precision Production, Other."
5.14.08,Manufacturing,,,48.99.99,"Precision Production, Other."
,#N/A,,,,TRANSPORTATION AND MATERIALS MOVING.
,#N/A,,,49.01,Air Transportation.
5.01.10,Other Aerospace Engineering,,,49.01.01,"Aeronautics/Aviation/Aerospace Science and Technology, General."
5.03.01,Aviation and Space Education,,,49.01.02,Airline/Commercial/Professional Pilot and Flight Crew.
5.03.04,Management and Operations,,,49.01.04,Aviation/Airway Management and Operations.
5.03.04,Management and Operations,,,49.01.05,Air Traffic Controller.
5.03.01,Aviation and Space Education,,,49.01.06,Airline Flight Attendant.
5.03.01,Aviation and Space Education,,,49.01.08,Flight Instructor.
5.03.04,Management and Operations,,,49.01.99,"Air Transportation, Other."
,#N/A,,,49.02,Ground Transportation.
5.07.02,Construction Engineering and Management,,,49.02.02,Construction/Heavy Equipment/Earthmoving Equipment Operation.
,#N/A,,,49.02.05,Truck and Bus Driver/Commercial Vehicle Operator and Instructor.
5.07.02,Construction Engineering and Management,,,49.02.06,Mobil Crane Operation/Operator.
5.07.07,Transportation Engineering,,,49.02.07,Flagging and Traffic Control.
5.07.07,Transportation Engineering,,,49.02.08,Railroad and Railway Transportation.
5.07.07,Transportation Engineering,,,49.02.99,"Ground Transportation, Other."
,#N/A,,,49.03,Marine Transportation.
7.02.01,Aquaculture and Fisheries,,,49.03.03,Commercial Fishing.
,#N/A,,,49.03.04,"Diver, Professional and Instructor."
,#N/A,,,49.03.09,Marine Science/Merchant Marine Officer.
5.14.09,Ocean Engineering,,,49.03.99,"Marine Transportation, Other."
,#N/A,,,49.99,"Transportation and Materials Moving, Other."
5.07.07,Transportation Engineering,,,49.99.99,"Transportation and Materials Moving, Other."
,#N/A,,,,VISUAL AND PERFORMING ARTS.
,#N/A,,,50.01,"Visual and Performing Arts, General."
2.19.03,Visual Studies,,,50.01.01,"Visual and Performing Arts, General."
2.19.03,Visual Studies,,,50.01.02,Digital Arts.
,#N/A,,,50.02,"Crafts/Craft Design, Folk Art and Artisanry."
2.19.03,Visual Studies,,,50.02.01,"Crafts/Craft Design, Folk Art and Artisanry."
2.48.02,Dance,,,50.03,Dance.
2.48.02,Dance,,,50.03.01,"Dance, General."
2.48.02,Dance,,,50.03.02,Ballet.
2.48.02,Dance,,,50.03.99,"Dance, Other."
,#N/A,,,50.04,Design and Applied Arts.
2.19.03,Visual Studies,,,50.04.01,"Design and Visual Communications, General."
3.02.01,Advertising and Promotion Management,,,50.04.02,Commercial and Advertising Art.
2.04.09,Industrial and Product Design,,,50.04.04,Industrial and Product Design.
2.36.01,Photography,,,50.04.06,Commercial Photography.
2.04.04,Fashion Design,,,50.04.07,Fashion/Apparel Design.
1.08.01,Interior Architecture,,,50.04.08,Interior Design.
2.04.07,Graphic Design,,,50.04.09,Graphic Design.
2.04.08,Illustration,,,50.04.10,Illustration.
2.04.06,Game Design,,,50.04.11,Game and Interactive Media Design.
2.49.01,Other Arts and Humanities,,,50.04.99,"Design and Applied Arts, Other."
,#N/A,,,50.05,Drama/Theatre Arts and Stagecraft.
2.48.07,Other Theatre and Performance Studies,,,50.05.01,"Drama and Dramatics/Theatre Arts, General."
2.48.07,Other Theatre and Performance Studies,,,50.05.02,Technical Theatre/Theatre Design and Technology.
2.48.05,Playwriting,,,50.05.04,Playwriting and Screenwriting.
2.48.06,Theatre History,,,50.05.05,"Theatre Literature, History and Criticism."
2.48.01,Acting,,,50.05.06,Acting.
2.48.07,Other Theatre and Performance Studies,,,50.05.07,Directing and Theatrical Production.
2.48.07,Other Theatre and Performance Studies,,,50.05.08,Theatre/Theatre Arts Management.
2.48.07,Other Theatre and Performance Studies,,,50.05.09,Musical Theatre.
2.48.07,Other Theatre and Performance Studies,,,50.05.10,Costume Design.
2.48.07,Other Theatre and Performance Studies,,,50.05.99,"Dramatic/Theatre Arts and Stagecraft, Other."
,#N/A,,,50.06,Film/Video and Photographic Arts.
2.19.04,Other Film and Media Studies,,,50.06.01,Film/Cinema/Video Studies.
2.19.01,Film Production,,,50.06.02,Cinematography and Film/Video Production.
2.36.01,Photography,,,50.06.05,Photography.
2.19.01,Film Production,,,50.06.07,Documentary Production.
2.19.04,Other Film and Media Studies,,,50.06.99,"Film/Video and Photographic Arts, Other."
,#N/A,,,50.07,Fine and Studio Arts.
2.04.00,Art and Design,,,50.07.01,"Art/Art Studies, General."
2.20.01,Fine Arts,,,50.07.02,"Fine/Studio Arts, General."
2.10.04,Classical Archaeology and Art History,,,50.07.03,"Art History, Criticism and Conservation."
3.04.01,Arts Management,,,50.07.04,Arts Management.
2.20.01,Fine Arts,,,50.07.05,Drawing.
2.04.11,Interdisciplinary Arts and Media,,,50.07.06,Intermedia/Multimedia.
2.04.13,Painting,,,50.07.08,Painting.
2.04.15,Sculpture,,,50.07.09,Sculpture.
2.04.14,Printmaking,,,50.07.10,Printmaking.
2.04.03,Ceramic Arts,,,50.07.11,Ceramic Arts and Ceramics.
2.04.05,"Fiber, Textile, and Weaving Arts",,,50.07.12,"Fiber, Textile and Weaving Arts."
2.04.12,Metal and Jewelry Arts,,,50.07.13,Metal and Jewelry Arts.
2.20.01,Fine Arts,,,50.07.99,"Fine Arts and Art Studies, Other."
2.32.00,Music,,,50.09,Music.
2.32.00,Music,,,50.09.01,"Music, General."
2.32.05,Music Theory,,,50.09.02,"Music History, Literature, and Theory."
2.32.08,Music Performance,,,50.09.03,"Music Performance, General."
2.32.05,Music Theory,,,50.09.04,Music Theory and Composition.
2.32.06,Musicology,,,50.09.05,Musicology and Ethnomusicology.
2.32.10,Other Music,,,50.09.06,Conducting.
2.32.10,Other Music,,,50.09.07,Keyboard Instruments.
2.32.10,Other Music,,,50.09.08,Voice and Opera.
2.32.10,Other Music,,,50.09.09,Music Management and Merchandising.
2.32.10,Other Music,,,50.09.10,Jazz/Jazz Studies.
2.32.10,Other Music,,,50.09.11,Stringed Instruments.
2.32.07,Music Pedagogy,,,50.09.12,Music Pedagogy.
2.32.10,Other Music,,,50.09.13,Music Technology.
2.32.10,Other Music,,,50.09.14,Brass Instruments.
2.32.10,Other Music,,,50.09.15,Woodwind Instruments.
2.32.10,Other Music,,,50.09.16,Percussion Instruments.
2.32.10,Other Music,,,50.09.99,"Music, Other."
,#N/A,,,50.1,"Arts, Entertainment,and Media Management."
2.48.07,Other Theatre and Performance Studies,,,50.10.01,"Arts, Entertainment,and Media Management, General."
2.20.01,Fine Arts,,,50.10.02,Fine and Studio Arts Management.
2.32.10,Other Music,,,50.10.03,Music Management.
2.48.07,Other Theatre and Performance Studies,,,50.10.04,Theatre/Theatre Arts Management.
2.49.01,Other Arts and Humanities,,,50.10.99,"Arts, Entertainment, and Media Management, Other."
,#N/A,,,50.99,"Visual and Performing Arts, Other."
2.19.03,Visual Studies,,,50.99.99,"Visual and Performing Arts, Other."
,#N/A,,,,HEALTH PROFESSIONS AND RELATED PROGRAMS.
,#N/A,,,51,"Health Services/Allied Health/Health Sciences, General."
8.00.00,Medicine and Health Sciences,,,51.00.00,"Health Services/Allied Health/Health Sciences, General."
8.15.41,Other Medical Specialties,,,51.00.01,"Health and Wellness, General."
,#N/A,,,51.01,Chiropractic.
8.24.05,Physical Therapy,,,51.01.01,Chiropractic.
,#N/A,,,51.02,Communication Disorders Sciences and Services.
8.06.01,Speech and Hearing Science,,,51.02.01,"Communication Sciences and Disorders, General."
8.06.02,Speech Pathology and Audiology,,,51.02.02,Audiology/Audiologist.
8.06.02,Speech Pathology and Audiology,,,51.02.03,Speech-Language Pathology/Pathologist.
8.06.02,Speech Pathology and Audiology,,,51.02.04,Audiology/Audiologist and Speech-Language Pathology/Pathologist.
8.06.01,Speech and Hearing Science,,,51.02.99,"Communication Disorders Sciences and Services, Other."
8.07.00,Dentistry,,,51.04,Dentistry.
8.07.00,Dentistry,,,51.04.01,Dentistry.
,#N/A,,,51.05,Advanced/Graduate Dentistry and Oral Sciences.
8.07.11,Other Dentistry,,,51.05.01,"Dental Clinical Sciences, General."
8.07.11,Other Dentistry,,,51.05.02,Advanced General Dentistry.
8.07.06,Oral Biology and Oral Pathology,,,51.05.03,Oral Biology and Oral and Maxillofacial Pathology.
8.07.03,Dental Public Health and Education,,,51.05.04,Dental Public Health and Education.
8.07.02,Dental Materials,,,51.05.05,Dental Materials.
8.07.04,Endodontics and Endodontology,,,51.05.06,Endodontics/Endodontology.
8.07.05,Oral and Maxillofacial Surgery,,,51.05.07,Oral/Maxillofacial Surgery.
8.07.07,Orthodontics and Orthodontology,,,51.05.08,Orthodontics/Orthodontology.
8.07.08,Pediatric Dentistry and Pedodontics,,,51.05.09,Pediatric Dentistry/Pedodontics.
8.07.09,Periodontics and Periodontology,,,51.05.10,Periodontics/Periodontology.
8.07.10,Prosthodontics and Prosthodontology,,,51.05.11,Prosthodontics/Prosthodontology.
8.07.11,Other Dentistry,,,51.05.99,"Advanced/Graduate Dentistry and Oral Sciences, Other."
,#N/A,,,51.06,Dental Support Services and Allied Professions.
8.07.01,Dental Hygiene,,,51.06.01,Dental Assisting/Assistant.
8.07.01,Dental Hygiene,,,51.06.02,Dental Hygiene/Hygienist.
8.07.11,Other Dentistry,,,51.06.03,Dental Laboratory Technology/Technician.
8.07.11,Other Dentistry,,,51.06.99,"Dental Services and Allied Professions, Other."
,#N/A,,,51.07,Health and Medical Administrative Services.
8.11.01,Health and Medical Administration,,,51.07.01,Health/Health Care Administration/Management.
8.11.01,Health and Medical Administration,,,51.07.02,Hospital and Health Care Facilities Administration/Management.
8.18.05,Nursing Administration,,,51.07.03,Health Unit Coordinator/Ward Clerk.
8.18.05,Nursing Administration,,,51.07.04,Health Unit Manager/Ward Supervisor.
8.11.01,Health and Medical Administration,,,51.07.05,Medical Office Management/Administration.
8.10.00,Health Information Technology,,,51.07.06,Health Information/Medical Records Administration/Administrator.
8.10.00,Health Information Technology,,,51.07.07,Health Information/Medical Records Technology/Technician.
8.28.01,Other Medicine and Health Sciences,,,51.07.08,Medical Transcription/Transcriptionist.
8.11.01,Health and Medical Administration,,,51.07.09,Medical Office Computer Specialist/Assistant.
8.11.01,Health and Medical Administration,,,51.07.10,Medical Office Assistant/Specialist.
8.11.01,Health and Medical Administration,,,51.07.11,Medical/Health Management and Clinical Assistant/Specialist.
8.11.01,Health and Medical Administration,,,51.07.12,Medical Reception/Receptionist.
8.11.01,Health and Medical Administration,,,51.07.13,Medical Insurance Coding Specialist/Coder.
8.11.01,Health and Medical Administration,,,51.07.14,Medical Insurance Specialist/Medical Biller.
8.11.01,Health and Medical Administration,,,51.07.15,Health/Medical Claims Examiner.
8.11.01,Health and Medical Administration,,,51.07.16,Medical Administrative/Executive Assistant and Medical Secretary.
8.11.01,Health and Medical Administration,,,51.07.17,Medical Staff Services Technology/Technician.
8.11.01,Health and Medical Administration,,,51.07.18,Long Term Care Administration/Management.
8.11.01,Health and Medical Administration,,,51.07.19,Clinical Research Coordinator.
8.11.01,Health and Medical Administration,,,51.07.99,"Health and Medical Administrative Services, Other."
,#N/A,,,51.08,Allied Health and Medical Assisting Services.
8.02.00,"Analytical, Diagnostic and Therapeutic Techniques and Equipment",,,51.08.01,Medical/Clinical Assistant.
8.02.00,"Analytical, Diagnostic and Therapeutic Techniques and Equipment",,,51.08.02,Clinical/Medical Laboratory Assistant.
8.24.03,Occupational Therapy,,,51.08.03,Occupational Therapist Assistant.
8.21.05,"Pharmacy Administration, Policy and Regulation",,,51.08.05,Pharmacy Technician/Assistant.
8.24.05,Physical Therapy,,,51.08.06,Physical Therapy Technician/Assistant.
8.27.11,Other Veterinary Medicine,,,51.08.08,Veterinary/Animal Health Technology/Technician and Veterinary Assistant.
8.15.02,Anesthesiology,,,51.08.09,Anesthesiologist Assistant.
8.15.06,Emergency Medicine,,,51.08.10,Emergency Care Attendant (EMT Ambulance).
8.15.25,Pathology,,,51.08.11,Pathology/Pathologist Assistant.
8.24.08,Respiratory Therapy,,,51.08.12,Respiratory Therapy Technician/Assistant.
8.24.05,Physical Therapy,,,51.08.13,Chiropractic Assistant/Technician.
8.15.33,Radiology,,,51.08.14,Radiologist Assistant.
8.15.18,Obstetrics and Gynecology,,,51.08.15,Lactation Consultant.
8.06.02,Speech Pathology and Audiology,,,51.08.16,Speech-Language Pathology Assistant.
8.28.01,Other Medicine and Health Sciences,,,51.08.99,"Allied Health and Medical Assisting Services, Other."
,#N/A,,,51.09,"Allied Health Diagnostic, Intervention, and Treatment Professions."
8.15.03,Cardiology,,,51.09.01,Cardiovascular Technology/Technologist.
5.04.02,Bioimaging and Biomedical Optics,,,51.09.02,Electrocardiograph Technology/Technician.
5.04.01,Bioelectrical and Neuroengineering,,,51.09.03,Electroneurodiagnostic/Electroencephalographic Technology/Technologist.
8.15.06,Emergency Medicine,,,51.09.04,Emergency Medical Technology/Technician (EMT Paramedic).
9.09.07,Nuclear,,,51.09.05,Nuclear Medical Technology/Technologist.
8.15.03,Cardiology,,,51.09.06,Perfusion Technology/Perfusionist.
8.15.33,Radiology,,,51.09.07,Medical Radiologic Technology/Science - Radiation Therapist.
8.24.08,Respiratory Therapy,,,51.09.08,Respiratory Care Therapy/Therapist.
8.02.05,"Surgical Procedures, Operative",,,51.09.09,Surgical Technology/Technologist.
8.15.33,Radiology,,,51.09.10,Diagnostic Medical Sonography/Sonographer and Ultrasound Technician.
8.15.33,Radiology,,,51.09.11,Radiologic Technology/Science - Radiographer.
8.15.41,Other Medical Specialties,,,51.09.12,Physician Assistant.
8.25.01,Sports Sciences,,,51.09.13,Athletic Training/Trainer.
8.24.11,Other Rehabilitation and Therapy,,,51.09.14,Gene/Genetic Therapy.
8.15.03,Cardiology,,,51.09.15,Cardiopulmonary Technology/Technologist.
8.23.05,Health and Medical Physics,,,51.09.16,Radiation Protection/Health Physics Technician.
8.15.35,Sleep Medicine,,,51.09.17,Polysomnography.
8.06.01,Speech and Hearing Science,,,51.09.18,Hearing Instrument Specialist.
8.15.33,Radiology,,,51.09.19,Mammography Technician/Technology.
8.15.33,Radiology,,,51.09.20,Magnetic Resonance Imaging (MRI) Technology/Technician.
8.02.07,"Other Analytical, Diagnostic and Therapeutic Techniques and Equipment",,,51.09.99,"Allied Health Diagnostic, Intervention, and Treatment Professions, Other."
,#N/A,,,51.1,Clinical/Medical Laboratory Science/Research and Allied Professions.
8.15.11,Hematology,,,51.10.01,Blood Bank Technology Specialist.
8.03.04,Cells,,,51.10.02,Cytotechnology/Cytotechnologist.
8.15.11,Hematology,,,51.10.03,Hematology Technology/Technician.
8.02.00,"Analytical, Diagnostic and Therapeutic Techniques and Equipment",,,51.10.04,Clinical/Medical Laboratory Technician.
8.02.00,"Analytical, Diagnostic and Therapeutic Techniques and Equipment",,,51.10.05,Clinical Laboratory Science/Medical Technology/Technologist.
8.19.01,Optometry,,,51.10.06,Ophthalmic Laboratory Technology/Technician.
8.28.01,Other Medicine and Health Sciences,,,51.10.07,Histologic Technology/Histotechnologist.
8.28.01,Other Medicine and Health Sciences,,,51.10.08,Histologic Technician.
8.28.01,Other Medicine and Health Sciences,,,51.10.09,Phlebotomy Technician/Phlebotomist.
7.13.02,Genetics,,,51.10.10,Cytogenetics/Genetics/Clinical Genetics Technology/Technologist.
8.02.00,"Analytical, Diagnostic and Therapeutic Techniques and Equipment",,,51.10.11,Renal/Dialysis Technologist/Technician.
8.02.00,"Analytical, Diagnostic and Therapeutic Techniques and Equipment",,,51.10.12,Sterile Processing Technology/Technician.
8.02.00,"Analytical, Diagnostic and Therapeutic Techniques and Equipment",,,51.10.99,"Clinical/Medical Laboratory Science and Allied Professions, Other."
,#N/A,,,51.11,Health/Medical Preparatory Programs.
8.07.11,Other Dentistry,,,51.11.01,Pre-Dentistry Studies.
8.12.00,Medical Education,,,51.11.02,Pre-Medicine/Pre-Medical Studies.
8.21.06,Other Pharmacy and Pharmaceutical Sciences,,,51.11.03,Pre-Pharmacy Studies.
8.27.11,Other Veterinary Medicine,,,51.11.04,Pre-Veterinary Studies.
8.18.12,Other Nursing,,,51.11.05,Pre-Nursing Studies.
8.24.05,Physical Therapy,,,51.11.06,Pre-Chiropractic Studies.
8.24.03,Occupational Therapy,,,51.11.07,Pre-Occupational Therapy Studies.
8.19.01,Optometry,,,51.11.08,Pre-Optometry Studies.
8.24.05,Physical Therapy,,,51.11.09,Pre-Physical Therapy Studies.
8.12.00,Medical Education,,,51.11.99,"Health/Medical Preparatory Programs, Other."
,#N/A,,,51.12,Medicine.
8.14.00,Medical Sciences,,,51.12.01,Medicine.
,#N/A,,,51.14,Medical Clinical Sciences/Graduate Medical Studies.
8.26.01,Translational Medical Research,,,51.14.01,Medical Scientist.
,#N/A,,,51.15,Mental and Social Health Services and Allied Professions.
8.16.09,Substance Abuse and Addiction,,,51.15.01,Substance Abuse/Addiction Counseling.
8.16.07,Psychiatric and Mental Health,,,51.15.02,Psychiatric/Mental Health Services Technician.
8.16.03,Clinical and Medical Social Work,,,51.15.03,Clinical/Medical Social Work.
8.16.05,Community Health,,,51.15.04,Community Health Services/Liaison/Counseling.
8.16.06,Marriage and Family Therapy and Counseling,,,51.15.05,Marriage and Family Therapy/Counseling.
8.16.10,Other Mental and Social Health,,,51.15.06,Clinical Pastoral Counseling/Patient Counseling.
8.16.08,Psychoanalysis and Psychotherapy,,,51.15.07,Psychoanalysis and Psychotherapy.
8.16.10,Other Mental and Social Health,,,51.15.08,Mental Health Counseling/Counselor.
7.13.05,Other Genetics and Genomics,,,51.15.09,Genetic Counseling/Counselor.
8.16.10,Other Mental and Social Health,,,51.15.99,"Mental and Social Health Services and Allied Professions, Other."
,#N/A,,,51.16,Nursing.
8.18.12,Other Nursing,,,51.16.01,"Nursing/Registered Nurse (RN, ASN, BSN, MSN)."
8.18.05,Nursing Administration,,,51.16.02,"Nursing Administration (MSN, MS, PhD)."
8.18.03,Geriatric Nursing,,,51.16.03,Adult Health Nurse/Nursing.
8.18.09,"Perioperative, Operating Room and Surgical Nursing",,,51.16.04,Nurse Anesthetist.
8.18.02,Family Practice Nursing,,,51.16.05,Family Practice Nurse/Nurse Practitioner.
8.18.04,"Maternal, Child Health and Neonatal Nursing",,,51.16.06,Maternal/Child Health and Neonatal Nurse/Nursing.
8.18.06,Nursing Midwifery,,,51.16.07,Nurse Midwife/Nursing Midwifery.
8.18.12,Other Nursing,,,51.16.08,"Nursing Science (MS, PhD)."
8.18.08,Pediatric Nursing,,,51.16.09,Pediatric Nurse/Nursing.
8.18.10,Psychiatric and Mental Health Nursing,,,51.16.10,Psychiatric/Mental Health Nurse/Nursing.
8.18.11,Public Health and Community Nursing,,,51.16.11,Public Health/Community Nurse/Nursing.
8.18.09,"Perioperative, Operating Room and Surgical Nursing",,,51.16.12,Perioperative/Operating Room and Surgical Nurse/Nursing.
8.18.12,Other Nursing,,,51.16.13,"Licensed Practical/Vocational Nurse Training (LPN, LVN, Cert., Dipl, AAS)"
8.18.12,Other Nursing,,,51.16.14,Nurse/Nursing Assistant/Aide and Patient Care Assistant.
8.18.12,Other Nursing,,,51.16.16,Clinical Nurse Specialist.
8.18.01,Critical Care Nursing,,,51.16.17,Critical Care Nursing.
8.18.07,Occupational and Environmental Health Nursing,,,51.16.18,Occupational and Environmental Health Nursing.
8.18.12,Other Nursing,,,51.16.99,"Nursing, Other."
,#N/A,,,51.17,Optometry.
8.19.01,Optometry,,,51.17.01,Optometry.
,#N/A,,,51.18,Ophthalmic and Optometric Support Services and Allied Professions.
8.19.01,Optometry,,,51.18.01,Opticianry/Ophthalmic Dispensing Optician.
8.19.01,Optometry,,,51.18.02,Optometric Technician/Assistant.
8.19.01,Optometry,,,51.18.03,Ophthalmic Technician/Technologist.
8.19.01,Optometry,,,51.18.04,Orthoptics/Orthoptist.
8.19.01,Optometry,,,51.18.99,"Ophthalmic and Optometric Support Services and Allied Professions, Other."
,#N/A,,,51.19,Osteopathic Medicine/Osteopathy.
8.15.22,Osteopathic Medicine and Osteopathy,,,51.19.01,Osteopathic Medicine/Osteopathy.
,#N/A,,,51.2,"Pharmacy, Pharmaceutical Sciences, and Administration."
8.21.00,Pharmacy and Pharmaceutical Sciences,,,51.20.01,Pharmacy.
8.21.05,"Pharmacy Administration, Policy and Regulation",,,51.20.02,Pharmacy Administration and Pharmacy Policy and Regulatory Affairs.
8.21.03,Pharmaceutics and Drug Design,,,51.20.03,Pharmaceutics and Drug Design.
8.21.01,Medicinal and Pharmaceutical Chemistry,,,51.20.04,Medicinal and Pharmaceutical Chemistry.
8.21.02,Natural Products Chemistry and Pharmacognosy,,,51.20.05,Natural Products Chemistry and Pharmacognosy.
8.21.06,Other Pharmacy and Pharmaceutical Sciences,,,51.20.06,Clinical and Industrial Drug Development.
8.21.04,Pharmacoeconomics and Pharmaceutical Economics,,,51.20.07,Pharmacoeconomics/Pharmaceutical Economics.
8.21.06,Other Pharmacy and Pharmaceutical Sciences,,,51.20.08,"Clinical, Hospital, and Managed Care Pharmacy."
8.21.06,Other Pharmacy and Pharmaceutical Sciences,,,51.20.09,Industrial and Physical Pharmacy and Cosmetic Sciences.
8.21.00,Pharmacy and Pharmaceutical Sciences,,,51.20.10,Pharmaceutical Sciences.
8.21.06,Other Pharmacy and Pharmaceutical Sciences,,,51.20.11,Pharmaceutical Marketing and Management.
8.21.06,Other Pharmacy and Pharmaceutical Sciences,,,51.20.99,"Pharmacy, Pharmaceutical Sciences, and Administration, Other."
,#N/A,,,51.21,Podiatric Medicine/Podiatry.
8.15.28,Podiatry,,,51.21.01,Podiatric Medicine/Podiatry.
,#N/A,,,51.22,Public Health.
8.23.15,Other Public Health,,,51.22.01,"Public Health, General."
8.23.03,Environmental Public Health,,,51.22.02,Environmental Health.
8.23.05,Health and Medical Physics,,,51.22.05,Health/Medical  Physics.
8.23.12,Occupational Health and Industrial Hygiene,,,51.22.06,Occupational Health and Industrial Hygiene.
8.23.13,Public Health Education and Promotion,,,51.22.07,Public Health Education and Promotion.
8.23.02,Community Health and Preventive Medicine,,,51.22.08,Community Health and Preventive Medicine.
8.23.11,Maternal and Child Health,,,51.22.09,Maternal and Child Health.
8.23.10,International Public Health,,,51.22.10,International Public Health/International Health.
8.23.06,Health Services Administration,,,51.22.11,Health Services Administration.
8.23.15,Other Public Health,,,51.22.12,Behavioral Aspects of Health.
8.23.15,Other Public Health,,,51.22.99,"Public Health, Other."
,#N/A,,,51.23,Rehabilitation and Therapeutic Professions.
8.16.02,Art Therapy,,,51.23.01,Art Therapy/Therapist.
8.22.03,Dance Movement Therapy,,,51.23.02,Dance Therapy/Therapist.
2.32.09,Music Therapy,,,51.23.05,Music Therapy/Therapist.
8.24.03,Occupational Therapy,,,51.23.06,Occupational Therapy/Therapist.
8.24.04,Orthotics and Prosthetics,,,51.23.07,Orthotist/Prosthetist.
8.24.05,Physical Therapy,,,51.23.08,Physical Therapy/Therapist.
8.24.07,Recreational Therapy,,,51.23.09,Therapeutic Recreation/Recreational Therapy.
8.24.10,Vocational Rehabilitation Counseling,,,51.23.10,Vocational Rehabilitation Counseling/Counselor.
8.24.01,Kinesiotherapy,,,51.23.11,Kinesiotherapy/Kinesiotherapist.
8.24.11,Other Rehabilitation and Therapy,,,51.23.12,Assistive/Augmentative Technology and Rehabilitation Engineering.
8.16.01,Animal-Assisted Therapy,,,51.23.13,Animal-Assisted Therapy.
8.24.11,Other Rehabilitation and Therapy,,,51.23.14,Rehabilitation Science.
8.24.11,Other Rehabilitation and Therapy,,,51.23.99,"Rehabilitation and Therapeutic Professions, Other."
,#N/A,,,51.24,Veterinary Medicine.
8.27.00,Veterinary Medicine,,,51.24.01,Veterinary Medicine.
,#N/A,,,51.25,Veterinary Biomedical and Clinical Sciences.
8.27.00,Veterinary Medicine,,,51.25.01,"Veterinary Sciences/Veterinary Clinical Sciences, General."
8.27.04,Veterinary Anatomy,,,51.25.02,Veterinary Anatomy.
8.27.08,Veterinary Physiology,,,51.25.03,Veterinary Physiology.
8.27.06,Veterinary Microbiology and Immunobiology,,,51.25.04,Veterinary Microbiology and Immunobiology.
8.27.07,Veterinary Pathology and Pathobiology,,,51.25.05,Veterinary Pathology and Pathobiology.
8.27.10,Veterinary Toxicology and Pharmacology,,,51.25.06,Veterinary Toxicology and Pharmacology.
8.27.02,Large or Food Animal and Equine Medicine,,,51.25.07,Large Animal/Food Animal and Equine Surgery and Medicine.
8.27.03,Small or Companion Animal Medicine,,,51.25.08,Small/Companion Animal Surgery and Medicine.
8.27.01,Comparative and Laboratory Animal Medicine,,,51.25.09,Comparative and Laboratory Animal Medicine.
8.27.09,"Veterinary Preventive Medicine, Epidemiology, and Public Health",,,51.25.10,"Veterinary Preventive Medicine, Epidemiology, and Public Health."
8.27.05,Veterinary Infectious Diseases,,,51.25.11,Veterinary Infectious Diseases.
8.27.11,Other Veterinary Medicine,,,51.25.99,"Veterinary Biomedical and Clinical Sciences, Other."
,#N/A,,,51.26,Health Aides/Attendants/Orderlies.
8.18.11,Public Health and Community Nursing,,,51.26.01,Health Aide.
8.18.11,Public Health and Community Nursing,,,51.26.02,Home Health Aide/Home Attendant.
8.18.12,Other Nursing,,,51.26.03,Medication Aide.
8.18.12,Other Nursing,,,51.26.04,Rehabilitation Aide.
8.18.12,Other Nursing,,,51.26.99,"Health Aides/Attendants/Orderlies, Other."
,#N/A,,,51.27,Medical Illustration and Informatics.
8.12.00,Medical Education,,,51.27.03,Medical Illustration/Medical Illustrator.
8.10.00,Health Information Technology,,,51.27.06,Medical Informatics.
8.12.00,Medical Education,,,51.27.99,"Medical Illustration and Informatics, Other."
,#N/A,,,51.31,Dietetics and Clinical Nutrition Services.
8.08.01,Dietetics and Clinical Nutrition,,,51.31.01,Dietetics/Dietitian.
