Low Level ID,Low Level Name,Mid Level ID,Mid Level Name,High Level ID,High Level Name
"9.09","Public Relations, Advertising, and Applied Communication.","9.09","Public Relations, Advertising, and Applied Communication.","9","COMMUNICATION, JOURNALISM, AND RELATED PROGRAMS."
"09.09.00","Public Relations, Advertising, and Applied Communication.","9.09","Public Relations, Advertising, and Applied Communication.","9","COMMUNICATION, JOURNALISM, AND RELATED PROGRAMS."
"09.09.01","Organizational Communication, General.","9.09","Public Relations, Advertising, and Applied Communication.","9","COMMUNICATION, JOURNALISM, AND RELATED PROGRAMS."
"09.09.02","Public Relations/Image Management.","9.09","Public Relations, Advertising, and Applied Communication.","9","COMMUNICATION, JOURNALISM, AND RELATED PROGRAMS."
"09.09.03","Advertising.","9.09","Public Relations, Advertising, and Applied Communication.","9","COMMUNICATION, JOURNALISM, AND RELATED PROGRAMS."
"09.09.04","Political Communication.","9.09","Public Relations, Advertising, and Applied Communication.","9","COMMUNICATION, JOURNALISM, AND RELATED PROGRAMS."
"09.09.05","Health Communication.","9.09","Public Relations, Advertising, and Applied Communication.","9","COMMUNICATION, JOURNALISM, AND RELATED PROGRAMS."
"09.09.06","Sports Communication.","9.09","Public Relations, Advertising, and Applied Communication.","9","COMMUNICATION, JOURNALISM, AND RELATED PROGRAMS."
"09.09.07","International and Intercultural Communication.","9.09","Public Relations, Advertising, and Applied Communication.","9","COMMUNICATION, JOURNALISM, AND RELATED PROGRAMS."
"09.09.08","Technical and Scientific Communication.","9.09","Public Relations, Advertising, and Applied Communication.","9","COMMUNICATION, JOURNALISM, AND RELATED PROGRAMS."
"09.09.99","Public Relations, Advertising, and Applied Communication, Other","9.09","Public Relations, Advertising, and Applied Communication.","9","COMMUNICATION, JOURNALISM, AND RELATED PROGRAMS."
"9.1","Publishing.","9.1","Publishing.","9","COMMUNICATION, JOURNALISM, AND RELATED PROGRAMS."
"09.10.01","Publishing.","9.1","Publishing.","9","COMMUNICATION, JOURNALISM, AND RELATED PROGRAMS."
"9.99","Communication, Journalism, and Related Programs, Other.","9.99","Communication, Journalism, and Related Programs, Other.","9","COMMUNICATION, JOURNALISM, AND RELATED PROGRAMS."
"09.99.99","Communication, Journalism, and Related Programs, Other.","9.99","Communication, Journalism, and Related Programs, Other.","9","COMMUNICATION, JOURNALISM, AND RELATED PROGRAMS."
"10","COMMUNICATIONS TECHNOLOGIES/TECHNICIANS AND SUPPORT SERVICES.","10","COMMUNICATIONS TECHNOLOGIES/TECHNICIANS AND SUPPORT SERVICES.","10","COMMUNICATIONS TECHNOLOGIES/TECHNICIANS AND SUPPORT SERVICES."
"10.01","Communications Technology/Technician.","10.01","Communications Technology/Technician.","10","COMMUNICATIONS TECHNOLOGIES/TECHNICIANS AND SUPPORT SERVICES."
"10.01.05","Communications Technology/Technician.","10.01","Communications Technology/Technician.","10","COMMUNICATIONS TECHNOLOGIES/TECHNICIANS AND SUPPORT SERVICES."
"10.02","Audiovisual Communications Technologies/Technicians.","10.02","Audiovisual Communications Technologies/Technicians.","10","COMMUNICATIONS TECHNOLOGIES/TECHNICIANS AND SUPPORT SERVICES."
"10.02.01","Photographic and Film/Video Technology/Technician and Assistant.","10.02","Audiovisual Communications Technologies/Technicians.","10","COMMUNICATIONS TECHNOLOGIES/TECHNICIANS AND SUPPORT SERVICES."
"10.02.02","Radio and Television Broadcasting Technology/Technician.","10.02","Audiovisual Communications Technologies/Technicians.","10","COMMUNICATIONS TECHNOLOGIES/TECHNICIANS AND SUPPORT SERVICES."
"10.02.03","Recording Arts Technology/Technician.","10.02","Audiovisual Communications Technologies/Technicians.","10","COMMUNICATIONS TECHNOLOGIES/TECHNICIANS AND SUPPORT SERVICES."
"10.02.99","Audiovisual Communications Technologies/Technicians, Other.","10.02","Audiovisual Communications Technologies/Technicians.","10","COMMUNICATIONS TECHNOLOGIES/TECHNICIANS AND SUPPORT SERVICES."
"10.03","Graphic Communications.","10.03","Graphic Communications.","10","COMMUNICATIONS TECHNOLOGIES/TECHNICIANS AND SUPPORT SERVICES."
"10.03.01","Graphic Communications, General.","10.03","Graphic Communications.","10","COMMUNICATIONS TECHNOLOGIES/TECHNICIANS AND SUPPORT SERVICES."
"10.03.02","Printing Management.","10.03","Graphic Communications.","10","COMMUNICATIONS TECHNOLOGIES/TECHNICIANS AND SUPPORT SERVICES."
"10.03.03","Prepress/Desktop Publishing and Digital Imaging Design.","10.03","Graphic Communications.","10","COMMUNICATIONS TECHNOLOGIES/TECHNICIANS AND SUPPORT SERVICES."
"10.03.04","Animation, Interactive Technology, Video Graphics and Special Effects.","10.03","Graphic Communications.","10","COMMUNICATIONS TECHNOLOGIES/TECHNICIANS AND SUPPORT SERVICES."
"10.03.05","Graphic and Printing Equipment Operator, General Production.","10.03","Graphic Communications.","10","COMMUNICATIONS TECHNOLOGIES/TECHNICIANS AND SUPPORT SERVICES."
"10.03.06","Platemaker/Imager.","10.03","Graphic Communications.","10","COMMUNICATIONS TECHNOLOGIES/TECHNICIANS AND SUPPORT SERVICES."
"10.03.07","Printing Press Operator.","10.03","Graphic Communications.","10","COMMUNICATIONS TECHNOLOGIES/TECHNICIANS AND SUPPORT SERVICES."
"10.03.08","Computer Typography and Composition Equipment Operator.","10.03","Graphic Communications.","10","COMMUNICATIONS TECHNOLOGIES/TECHNICIANS AND SUPPORT SERVICES."
"10.03.99","Graphic Communications, Other.","10.03","Graphic Communications.","10","COMMUNICATIONS TECHNOLOGIES/TECHNICIANS AND SUPPORT SERVICES."
"10.99","Communications Technologies/Technicians and Support Services, Other.","10.99","Communications Technologies/Technicians and Support Services, Other.","10","COMMUNICATIONS TECHNOLOGIES/TECHNICIANS AND SUPPORT SERVICES."
"10.99.99","Communications Technologies/Technicians and Support Services, Other.","10.99","Communications Technologies/Technicians and Support Services, Other.","10","COMMUNICATIONS TECHNOLOGIES/TECHNICIANS AND SUPPORT SERVICES."
"11","COMPUTER AND INFORMATION SCIENCES AND SUPPORT SERVICES.","11","COMPUTER AND INFORMATION SCIENCES AND SUPPORT SERVICES.","11","COMPUTER AND INFORMATION SCIENCES AND SUPPORT SERVICES."
"11.01","Computer and Information Sciences, General.","11.01","Computer and Information Sciences, General.","11","COMPUTER AND INFORMATION SCIENCES AND SUPPORT SERVICES."
"11.01.01","Computer and Information Sciences, General.","11.01","Computer and Information Sciences, General.","11","COMPUTER AND INFORMATION SCIENCES AND SUPPORT SERVICES."
"11.01.02","Artificial Intelligence.","11.01","Computer and Information Sciences, General.","11","COMPUTER AND INFORMATION SCIENCES AND SUPPORT SERVICES."
"11.01.03","Information Technology.","11.01","Computer and Information Sciences, General.","11","COMPUTER AND INFORMATION SCIENCES AND SUPPORT SERVICES."
"11.01.04","Informatics.","11.01","Computer and Information Sciences, General.","11","COMPUTER AND INFORMATION SCIENCES AND SUPPORT SERVICES."
"11.01.99","Computer and Information Sciences,  Other.","11.01","Computer and Information Sciences, General.","11","COMPUTER AND INFORMATION SCIENCES AND SUPPORT SERVICES."
"11.02","Computer Programming.","11.02","Computer Programming.","11","COMPUTER AND INFORMATION SCIENCES AND SUPPORT SERVICES."
"11.02.01","Computer Programming/Programmer, General.","11.02","Computer Programming.","11","COMPUTER AND INFORMATION SCIENCES AND SUPPORT SERVICES."
"11.02.02","Computer Programming, Specific Applications.","11.02","Computer Programming.","11","COMPUTER AND INFORMATION SCIENCES AND SUPPORT SERVICES."
"11.02.03","Computer Programming, Vendor/Product Certification.","11.02","Computer Programming.","11","COMPUTER AND INFORMATION SCIENCES AND SUPPORT SERVICES."
"11.02.99","Computer Programming, Other.","11.02","Computer Programming.","11","COMPUTER AND INFORMATION SCIENCES AND SUPPORT SERVICES."
"11.03","Data Processing.","11.03","Data Processing.","11","COMPUTER AND INFORMATION SCIENCES AND SUPPORT SERVICES."
"11.03.01","Data Processing and Data Processing Technology/Technician.","11.03","Data Processing.","11","COMPUTER AND INFORMATION SCIENCES AND SUPPORT SERVICES."
"11.04","Information Science/Studies.","11.04","Information Science/Studies.","11","COMPUTER AND INFORMATION SCIENCES AND SUPPORT SERVICES."
"11.04.01","Information Science/Studies.","11.04","Information Science/Studies.","11","COMPUTER AND INFORMATION SCIENCES AND SUPPORT SERVICES."
"11.05","Computer Systems Analysis.","11.05","Computer Systems Analysis.","11","COMPUTER AND INFORMATION SCIENCES AND SUPPORT SERVICES."
"11.05.01","Computer Systems Analysis/Analyst.","11.05","Computer Systems Analysis.","11","COMPUTER AND INFORMATION SCIENCES AND SUPPORT SERVICES."
"11.06","Data Entry/Microcomputer Applications.","11.06","Data Entry/Microcomputer Applications.","11","COMPUTER AND INFORMATION SCIENCES AND SUPPORT SERVICES."
"11.06.01","Data Entry/Microcomputer Applications, General.","11.06","Data Entry/Microcomputer Applications.","11","COMPUTER AND INFORMATION SCIENCES AND SUPPORT SERVICES."
"11.06.02","Word Processing.","11.06","Data Entry/Microcomputer Applications.","11","COMPUTER AND INFORMATION SCIENCES AND SUPPORT SERVICES."
"11.06.99","Data Entry/Microcomputer Applications, Other.","11.06","Data Entry/Microcomputer Applications.","11","COMPUTER AND INFORMATION SCIENCES AND SUPPORT SERVICES."
"11.07","Computer Science.","11.07","Computer Science.","11","COMPUTER AND INFORMATION SCIENCES AND SUPPORT SERVICES."
"11.07.01","Computer Science.","11.07","Computer Science.","11","COMPUTER AND INFORMATION SCIENCES AND SUPPORT SERVICES."
"11.08","Computer Software and Media Applications.","11.08","Computer Software and Media Applications.","11","COMPUTER AND INFORMATION SCIENCES AND SUPPORT SERVICES."
"11.08.01","Web Page, Digital/Multimedia and Information Resources Design.","11.08","Computer Software and Media Applications.","11","COMPUTER AND INFORMATION SCIENCES AND SUPPORT SERVICES."
"11.08.02","Data Modeling/Warehousing and Database Administration.","11.08","Computer Software and Media Applications.","11","COMPUTER AND INFORMATION SCIENCES AND SUPPORT SERVICES."
"11.08.03","Computer Graphics.","11.08","Computer Software and Media Applications.","11","COMPUTER AND INFORMATION SCIENCES AND SUPPORT SERVICES."
"11.08.04","Modeling, Virtual Environments and Simulation.","11.08","Computer Software and Media Applications.","11","COMPUTER AND INFORMATION SCIENCES AND SUPPORT SERVICES."
"11.08.99","Computer Software and Media Applications, Other.","11.08","Computer Software and Media Applications.","11","COMPUTER AND INFORMATION SCIENCES AND SUPPORT SERVICES."
"11.09","Computer Systems Networking and Telecommunications.","11.09","Computer Systems Networking and Telecommunications.","11","COMPUTER AND INFORMATION SCIENCES AND SUPPORT SERVICES."
"11.09.01","Computer Systems Networking and Telecommunications.","11.09","Computer Systems Networking and Telecommunications.","11","COMPUTER AND INFORMATION SCIENCES AND SUPPORT SERVICES."
"11.1","Computer/Information Technology Administration and Management.","11.1","Computer/Information Technology Administration and Management.","11","COMPUTER AND INFORMATION SCIENCES AND SUPPORT SERVICES."
"11.10.01","Network and System Administration/Administrator.","11.1","Computer/Information Technology Administration and Management.","11","COMPUTER AND INFORMATION SCIENCES AND SUPPORT SERVICES."
"11.10.02","System, Networking, and LAN/WAN Management/Manager.","11.1","Computer/Information Technology Administration and Management.","11","COMPUTER AND INFORMATION SCIENCES AND SUPPORT SERVICES."
"11.10.03","Computer and Information Systems Security/Information Assurance.","11.1","Computer/Information Technology Administration and Management.","11","COMPUTER AND INFORMATION SCIENCES AND SUPPORT SERVICES."
"11.10.04","Web/Multimedia Management and Webmaster.","11.1","Computer/Information Technology Administration and Management.","11","COMPUTER AND INFORMATION SCIENCES AND SUPPORT SERVICES."
"11.10.05","Information Technology Project Management.","11.1","Computer/Information Technology Administration and Management.","11","COMPUTER AND INFORMATION SCIENCES AND SUPPORT SERVICES."
"11.10.06","Computer Support Specialist.","11.1","Computer/Information Technology Administration and Management.","11","COMPUTER AND INFORMATION SCIENCES AND SUPPORT SERVICES."
"11.10.99","Computer/Information Technology Services Administration and Management, Other.","11.1","Computer/Information Technology Administration and Management.","11","COMPUTER AND INFORMATION SCIENCES AND SUPPORT SERVICES."
"11.99","Computer and Information Sciences and Support Services, Other.","11.99","Computer and Information Sciences and Support Services, Other.","11","COMPUTER AND INFORMATION SCIENCES AND SUPPORT SERVICES."
"11.99.99","Computer and Information Sciences and Support Services, Other.","11.99","Computer and Information Sciences and Support Services, Other.","11","COMPUTER AND INFORMATION SCIENCES AND SUPPORT SERVICES."
"12","PERSONAL AND CULINARY SERVICES.","12","PERSONAL AND CULINARY SERVICES.","12","PERSONAL AND CULINARY SERVICES."
"12.03","Funeral Service and Mortuary Science.","12.03","Funeral Service and Mortuary Science.","12","PERSONAL AND CULINARY SERVICES."
"12.03.01","Funeral Service and Mortuary Science, General.","12.03","Funeral Service and Mortuary Science.","12","PERSONAL AND CULINARY SERVICES."
"12.03.02","Funeral Direction/Service.","12.03","Funeral Service and Mortuary Science.","12","PERSONAL AND CULINARY SERVICES."
"12.03.03","Mortuary Science and Embalming/Embalmer.","12.03","Funeral Service and Mortuary Science.","12","PERSONAL AND CULINARY SERVICES."
"12.03.99","Funeral Service and Mortuary Science, Other.","12.03","Funeral Service and Mortuary Science.","12","PERSONAL AND CULINARY SERVICES."
"12.04","Cosmetology and Related Personal Grooming Services.","12.04","Cosmetology and Related Personal Grooming Services.","12","PERSONAL AND CULINARY SERVICES."
"12.04.01","Cosmetology/Cosmetologist, General.","12.04","Cosmetology and Related Personal Grooming Services.","12","PERSONAL AND CULINARY SERVICES."
"12.04.02","Barbering/Barber.","12.04","Cosmetology and Related Personal Grooming Services.","12","PERSONAL AND CULINARY SERVICES."
"12.04.04","Electrolysis/Electrology and Electrolysis Technician.","12.04","Cosmetology and Related Personal Grooming Services.","12","PERSONAL AND CULINARY SERVICES."
"12.04.06","Make-Up Artist/Specialist.","12.04","Cosmetology and Related Personal Grooming Services.","12","PERSONAL AND CULINARY SERVICES."
"12.04.07","Hair Styling/Stylist and Hair Design.","12.04","Cosmetology and Related Personal Grooming Services.","12","PERSONAL AND CULINARY SERVICES."
"12.04.08","Facial Treatment Specialist/Facialist.","12.04","Cosmetology and Related Personal Grooming Services.","12","PERSONAL AND CULINARY SERVICES."
"12.04.09","Aesthetician/Esthetician and Skin Care Specialist.","12.04","Cosmetology and Related Personal Grooming Services.","12","PERSONAL AND CULINARY SERVICES."
"12.04.10","Nail Technician/Specialist and Manicurist.","12.04","Cosmetology and Related Personal Grooming Services.","12","PERSONAL AND CULINARY SERVICES."
"12.04.11","Permanent Cosmetics/Makeup and Tattooing.","12.04","Cosmetology and Related Personal Grooming Services.","12","PERSONAL AND CULINARY SERVICES."
"12.04.12","Salon/Beauty Salon Management/Manager.","12.04","Cosmetology and Related Personal Grooming Services.","12","PERSONAL AND CULINARY SERVICES."
"12.04.13","Cosmetology, Barber/Styling, and Nail Instructor.","12.04","Cosmetology and Related Personal Grooming Services.","12","PERSONAL AND CULINARY SERVICES."
"12.04.14","Master Aesthetician/Esthetician.","12.04","Cosmetology and Related Personal Grooming Services.","12","PERSONAL AND CULINARY SERVICES."
"12.04.99","Cosmetology and Related Personal Grooming Arts, Other.","12.04","Cosmetology and Related Personal Grooming Services.","12","PERSONAL AND CULINARY SERVICES."
"12.05","Culinary Arts and Related Services.","12.05","Culinary Arts and Related Services.","12","PERSONAL AND CULINARY SERVICES."
"12.05.00","Cooking and Related Culinary Arts, General.","12.05","Culinary Arts and Related Services.","12","PERSONAL AND CULINARY SERVICES."
"12.05.01","Baking and Pastry Arts/Baker/Pastry Chef.","12.05","Culinary Arts and Related Services.","12","PERSONAL AND CULINARY SERVICES."
"12.05.02","Bartending/Bartender.","12.05","Culinary Arts and Related Services.","12","PERSONAL AND CULINARY SERVICES."
"12.05.03","Culinary Arts/Chef Training.","12.05","Culinary Arts and Related Services.","12","PERSONAL AND CULINARY SERVICES."
"12.05.04","Restaurant, Culinary, and Catering Management/Manager.","12.05","Culinary Arts and Related Services.","12","PERSONAL AND CULINARY SERVICES."
"12.05.05","Food Preparation/Professional Cooking/Kitchen Assistant.","12.05","Culinary Arts and Related Services.","12","PERSONAL AND CULINARY SERVICES."
"12.05.06","Meat Cutting/Meat Cutter.","12.05","Culinary Arts and Related Services.","12","PERSONAL AND CULINARY SERVICES."
"12.05.07","Food Service, Waiter/Waitress, and Dining Room Management/Manager.","12.05","Culinary Arts and Related Services.","12","PERSONAL AND CULINARY SERVICES."
"12.05.08","Institutional Food Workers.","12.05","Culinary Arts and Related Services.","12","PERSONAL AND CULINARY SERVICES."
"12.05.09","Culinary Science/Culinology.","12.05","Culinary Arts and Related Services.","12","PERSONAL AND CULINARY SERVICES."
